Storm_ID,Name,Year,Date,Status,Max_Wind_knots,Min_Pressure_mb
AL191995,ROXANNE,1995,1995-10-11,HU,100,958.0
AL191995,ROXANNE,1995,1995-10-11,HU,90,970.0
AL191995,ROXANNE,1995,1995-10-11,HU,75,983.0
AL191995,ROXANNE,1995,1995-10-11,HU,70,987.0
AL191995,ROXANNE,1995,1995-10-12,HU,65,990.0
AL191995,ROXANNE,1995,1995-10-12,HU,65,992.0
AL191995,ROXANNE,1995,1995-10-14,HU,65,980.0
AL191995,ROXANNE,1995,1995-10-14,HU,70,980.0
AL191995,ROXANNE,1995,1995-10-15,HU,70,979.0
AL191995,ROXANNE,1995,1995-10-15,HU,75,979.0
AL191995,ROXANNE,1995,1995-10-15,HU,75,980.0
AL191995,ROXANNE,1995,1995-10-15,HU,75,980.0
AL191995,ROXANNE,1995,1995-10-16,HU,75,981.0
AL191995,ROXANNE,1995,1995-10-16,HU,70,984.0
AL191995,ROXANNE,1995,1995-10-16,HU,65,985.0
AL191995,ROXANNE,1995,1995-10-16,HU,65,987.0
AL191995,ROXANNE,1995,1995-10-17,HU,65,991.0
AL211995,TANYA,1995,1995-10-29,HU,65,983.0
AL211995,TANYA,1995,1995-10-29,HU,70,982.0
AL211995,TANYA,1995,1995-10-30,HU,70,980.0
AL211995,TANYA,1995,1995-10-30,HU,70,980.0
AL211995,TANYA,1995,1995-10-30,HU,70,979.0
AL211995,TANYA,1995,1995-10-30,HU,75,977.0
AL211995,TANYA,1995,1995-10-31,HU,75,975.0
AL211995,TANYA,1995,1995-10-31,HU,75,972.0
AL211995,TANYA,1995,1995-10-31,HU,75,973.0
AL211995,TANYA,1995,1995-10-31,HU,75,973.0
AL211995,TANYA,1995,1995-11-01,HU,70,974.0
AL211995,TANYA,1995,1995-11-01,HU,65,974.0
AL021996,BERTHA,1996,1996-07-07,HU,70,992.0
AL021996,BERTHA,1996,1996-07-08,HU,75,988.0
AL021996,BERTHA,1996,1996-07-08,HU,75,985.0
AL021996,BERTHA,1996,1996-07-08,HU,70,983.0
AL021996,BERTHA,1996,1996-07-08,HU,75,978.0
AL021996,BERTHA,1996,1996-07-09,HU,80,970.0
AL021996,BERTHA,1996,1996-07-09,HU,100,960.0
AL021996,BERTHA,1996,1996-07-09,HU,100,965.0
AL021996,BERTHA,1996,1996-07-09,HU,90,967.0
AL021996,BERTHA,1996,1996-07-10,HU,85,969.0
AL021996,BERTHA,1996,1996-07-10,HU,80,971.0
AL021996,BERTHA,1996,1996-07-10,HU,80,968.0
AL021996,BERTHA,1996,1996-07-10,HU,80,966.0
AL021996,BERTHA,1996,1996-07-11,HU,75,968.0
AL021996,BERTHA,1996,1996-07-11,HU,75,972.0
AL021996,BERTHA,1996,1996-07-11,HU,75,977.0
AL021996,BERTHA,1996,1996-07-11,HU,70,980.0
AL021996,BERTHA,1996,1996-07-12,HU,70,982.0
AL021996,BERTHA,1996,1996-07-12,HU,70,984.0
AL021996,BERTHA,1996,1996-07-12,HU,85,975.0
AL021996,BERTHA,1996,1996-07-12,HU,90,974.0
AL021996,BERTHA,1996,1996-07-12,HU,90,974.0
AL021996,BERTHA,1996,1996-07-13,HU,65,993.0
AL031996,CESAR,1996,1996-07-27,HU,70,992.0
AL031996,CESAR,1996,1996-07-27,HU,65,994.0
AL031996,CESAR,1996,1996-07-28,HU,70,992.0
AL031996,CESAR,1996,1996-07-28,HU,75,985.0
AL031996,CESAR,1996,1996-07-28,HU,70,990.0
AL041996,DOLLY,1996,1996-08-20,HU,65,999.0
AL041996,DOLLY,1996,1996-08-20,HU,65,999.0
AL041996,DOLLY,1996,1996-08-23,HU,70,989.0
AL051996,EDOUARD,1996,1996-08-23,HU,65,988.0
AL051996,EDOUARD,1996,1996-08-23,HU,65,986.0
AL051996,EDOUARD,1996,1996-08-24,HU,70,983.0
AL051996,EDOUARD,1996,1996-08-24,HU,75,980.0
AL051996,EDOUARD,1996,1996-08-24,HU,90,970.0
AL051996,EDOUARD,1996,1996-08-24,HU,100,960.0
AL051996,EDOUARD,1996,1996-08-25,HU,120,942.0
AL051996,EDOUARD,1996,1996-08-25,HU,125,933.0
AL051996,EDOUARD,1996,1996-08-25,HU,125,934.0
AL051996,EDOUARD,1996,1996-08-25,HU,125,935.0
AL051996,EDOUARD,1996,1996-08-26,HU,125,936.0
AL051996,EDOUARD,1996,1996-08-26,HU,125,936.0
AL051996,EDOUARD,1996,1996-08-26,HU,125,937.0
AL051996,EDOUARD,1996,1996-08-26,HU,125,938.0
AL051996,EDOUARD,1996,1996-08-27,HU,125,942.0
AL051996,EDOUARD,1996,1996-08-27,HU,120,948.0
AL051996,EDOUARD,1996,1996-08-27,HU,115,952.0
AL051996,EDOUARD,1996,1996-08-27,HU,115,951.0
AL051996,EDOUARD,1996,1996-08-28,HU,125,944.0
AL051996,EDOUARD,1996,1996-08-28,HU,115,952.0
AL051996,EDOUARD,1996,1996-08-28,HU,110,960.0
AL051996,EDOUARD,1996,1996-08-28,HU,110,956.0
AL051996,EDOUARD,1996,1996-08-29,HU,110,957.0
AL051996,EDOUARD,1996,1996-08-29,HU,110,961.0
AL051996,EDOUARD,1996,1996-08-29,HU,115,950.0
AL051996,EDOUARD,1996,1996-08-29,HU,120,948.0
AL051996,EDOUARD,1996,1996-08-30,HU,120,941.0
AL051996,EDOUARD,1996,1996-08-30,HU,120,939.0
AL051996,EDOUARD,1996,1996-08-30,HU,120,938.0
AL051996,EDOUARD,1996,1996-08-30,HU,120,934.0
AL051996,EDOUARD,1996,1996-08-31,HU,110,944.0
AL051996,EDOUARD,1996,1996-08-31,HU,105,950.0
AL051996,EDOUARD,1996,1996-08-31,HU,105,952.0
AL051996,EDOUARD,1996,1996-08-31,HU,100,953.0
AL051996,EDOUARD,1996,1996-09-01,HU,100,959.0
AL051996,EDOUARD,1996,1996-09-01,HU,100,958.0
AL051996,EDOUARD,1996,1996-09-01,HU,95,958.0
AL051996,EDOUARD,1996,1996-09-01,HU,85,960.0
AL051996,EDOUARD,1996,1996-09-02,HU,80,964.0
AL051996,EDOUARD,1996,1996-09-02,HU,70,961.0
AL051996,EDOUARD,1996,1996-09-02,HU,70,962.0
AL051996,EDOUARD,1996,1996-09-02,HU,65,972.0
AL061996,FRAN,1996,1996-08-29,HU,65,987.0
AL061996,FRAN,1996,1996-08-29,HU,65,987.0
AL061996,FRAN,1996,1996-08-29,HU,65,988.0
AL061996,FRAN,1996,1996-08-29,HU,65,988.0
AL061996,FRAN,1996,1996-08-30,HU,65,991.0
AL061996,FRAN,1996,1996-08-30,HU,65,991.0
AL061996,FRAN,1996,1996-08-30,HU,65,989.0
AL061996,FRAN,1996,1996-08-31,HU,65,984.0
AL061996,FRAN,1996,1996-08-31,HU,65,983.0
AL061996,FRAN,1996,1996-09-01,HU,65,978.0
AL061996,FRAN,1996,1996-09-01,HU,65,982.0
AL061996,FRAN,1996,1996-09-01,HU,70,982.0
AL061996,FRAN,1996,1996-09-01,HU,75,981.0
AL061996,FRAN,1996,1996-09-02,HU,75,978.0
AL061996,FRAN,1996,1996-09-02,HU,75,976.0
AL061996,FRAN,1996,1996-09-02,HU,75,976.0
AL061996,FRAN,1996,1996-09-02,HU,75,976.0
AL061996,FRAN,1996,1996-09-03,HU,75,977.0
AL061996,FRAN,1996,1996-09-03,HU,80,975.0
AL061996,FRAN,1996,1996-09-03,HU,80,973.0
AL061996,FRAN,1996,1996-09-03,HU,85,968.0
AL061996,FRAN,1996,1996-09-04,HU,95,961.0
AL061996,FRAN,1996,1996-09-04,HU,100,953.0
AL061996,FRAN,1996,1996-09-04,HU,105,956.0
AL061996,FRAN,1996,1996-09-04,HU,105,952.0
AL061996,FRAN,1996,1996-09-05,HU,105,946.0
AL061996,FRAN,1996,1996-09-05,HU,105,952.0
AL061996,FRAN,1996,1996-09-05,HU,100,954.0
AL061996,FRAN,1996,1996-09-05,HU,100,952.0
AL061996,FRAN,1996,1996-09-06,HU,100,954.0
AL061996,FRAN,1996,1996-09-06,HU,100,954.0
AL061996,FRAN,1996,1996-09-06,HU,65,970.0
AL081996,HORTENSE,1996,1996-09-09,HU,70,987.0
AL081996,HORTENSE,1996,1996-09-09,HU,70,985.0
AL081996,HORTENSE,1996,1996-09-09,HU,70,990.0
AL081996,HORTENSE,1996,1996-09-10,HU,70,989.0
AL081996,HORTENSE,1996,1996-09-10,HU,70,989.0
AL081996,HORTENSE,1996,1996-09-10,HU,65,989.0
AL081996,HORTENSE,1996,1996-09-10,HU,65,990.0
AL081996,HORTENSE,1996,1996-09-11,HU,70,982.0
AL081996,HORTENSE,1996,1996-09-11,HU,75,975.0
AL081996,HORTENSE,1996,1996-09-11,HU,90,971.0
AL081996,HORTENSE,1996,1996-09-11,HU,95,970.0
AL081996,HORTENSE,1996,1996-09-12,HU,100,967.0
AL081996,HORTENSE,1996,1996-09-12,HU,105,962.0
AL081996,HORTENSE,1996,1996-09-12,HU,115,959.0
AL081996,HORTENSE,1996,1996-09-12,HU,115,946.0
AL081996,HORTENSE,1996,1996-09-13,HU,120,935.0
AL081996,HORTENSE,1996,1996-09-13,HU,115,942.0
AL081996,HORTENSE,1996,1996-09-13,HU,100,948.0
AL081996,HORTENSE,1996,1996-09-13,HU,100,948.0
AL081996,HORTENSE,1996,1996-09-14,HU,90,948.0
AL081996,HORTENSE,1996,1996-09-14,HU,90,955.0
AL081996,HORTENSE,1996,1996-09-14,HU,85,960.0
AL081996,HORTENSE,1996,1996-09-14,HU,75,960.0
AL081996,HORTENSE,1996,1996-09-15,HU,70,970.0
AL081996,HORTENSE,1996,1996-09-15,HU,70,978.0
AL081996,HORTENSE,1996,1996-09-15,HU,65,980.0
AL091996,ISIDORE,1996,1996-09-26,HU,70,984.0
AL091996,ISIDORE,1996,1996-09-26,HU,70,980.0
AL091996,ISIDORE,1996,1996-09-26,HU,75,977.0
AL091996,ISIDORE,1996,1996-09-27,HU,80,974.0
AL091996,ISIDORE,1996,1996-09-27,HU,85,972.0
AL091996,ISIDORE,1996,1996-09-27,HU,90,968.0
AL091996,ISIDORE,1996,1996-09-27,HU,95,963.0
AL091996,ISIDORE,1996,1996-09-28,HU,100,960.0
AL091996,ISIDORE,1996,1996-09-28,HU,100,961.0
AL091996,ISIDORE,1996,1996-09-28,HU,95,965.0
AL091996,ISIDORE,1996,1996-09-28,HU,90,968.0
AL091996,ISIDORE,1996,1996-09-29,HU,85,973.0
AL091996,ISIDORE,1996,1996-09-29,HU,75,979.0
AL091996,ISIDORE,1996,1996-09-29,HU,70,982.0
AL091996,ISIDORE,1996,1996-09-29,HU,65,986.0
AL121996,LILI,1996,1996-10-17,HU,65,987.0
AL121996,LILI,1996,1996-10-17,HU,70,984.0
AL121996,LILI,1996,1996-10-18,HU,70,982.0
AL121996,LILI,1996,1996-10-18,HU,75,980.0
AL121996,LILI,1996,1996-10-18,HU,85,975.0
AL121996,LILI,1996,1996-10-18,HU,85,975.0
AL121996,LILI,1996,1996-10-18,HU,80,975.0
AL121996,LILI,1996,1996-10-19,HU,85,975.0
AL121996,LILI,1996,1996-10-19,HU,90,970.0
AL121996,LILI,1996,1996-10-19,HU,100,960.0
AL121996,LILI,1996,1996-10-19,HU,90,962.0
AL121996,LILI,1996,1996-10-20,HU,80,964.0
AL121996,LILI,1996,1996-10-20,HU,80,968.0
AL121996,LILI,1996,1996-10-20,HU,85,960.0
AL121996,LILI,1996,1996-10-20,HU,75,970.0
AL121996,LILI,1996,1996-10-21,HU,75,980.0
AL121996,LILI,1996,1996-10-21,HU,70,985.0
AL121996,LILI,1996,1996-10-21,HU,65,986.0
AL121996,LILI,1996,1996-10-21,HU,65,987.0
AL121996,LILI,1996,1996-10-22,HU,65,987.0
AL121996,LILI,1996,1996-10-22,HU,65,987.0
AL121996,LILI,1996,1996-10-22,HU,65,987.0
AL121996,LILI,1996,1996-10-22,HU,65,987.0
AL121996,LILI,1996,1996-10-23,HU,65,987.0
AL121996,LILI,1996,1996-10-23,HU,65,985.0
AL121996,LILI,1996,1996-10-23,HU,65,981.0
AL121996,LILI,1996,1996-10-23,HU,70,979.0
AL121996,LILI,1996,1996-10-24,HU,70,979.0
AL121996,LILI,1996,1996-10-24,HU,70,979.0
AL121996,LILI,1996,1996-10-24,HU,70,979.0
AL121996,LILI,1996,1996-10-24,HU,75,979.0
AL121996,LILI,1996,1996-10-25,HU,80,977.0
AL121996,LILI,1996,1996-10-25,HU,80,973.0
AL121996,LILI,1996,1996-10-25,HU,85,970.0
AL121996,LILI,1996,1996-10-25,HU,80,971.0
AL121996,LILI,1996,1996-10-26,HU,75,975.0
AL121996,LILI,1996,1996-10-26,HU,70,978.0
AL121996,LILI,1996,1996-10-26,HU,65,979.0
AL131996,MARCO,1996,1996-11-20,HU,65,983.0
AL131996,MARCO,1996,1996-11-20,HU,65,989.0
AL031997,BILL,1997,1997-07-12,HU,65,987.0
AL031997,BILL,1997,1997-07-12,HU,65,986.0
AL031997,BILL,1997,1997-07-12,HU,65,987.0
AL051997,DANNY,1997,1997-07-18,HU,65,992.0
AL051997,DANNY,1997,1997-07-18,HU,65,989.0
AL051997,DANNY,1997,1997-07-18,HU,70,990.0
AL051997,DANNY,1997,1997-07-18,HU,70,988.0
AL051997,DANNY,1997,1997-07-19,HU,70,984.0
AL051997,DANNY,1997,1997-07-19,HU,65,987.0
AL051997,DANNY,1997,1997-07-19,HU,70,984.0
AL051997,DANNY,1997,1997-07-19,HU,70,984.0
AL051997,DANNY,1997,1997-07-19,HU,65,986.0
AL071997,ERIKA,1997,1997-09-04,HU,65,999.0
AL071997,ERIKA,1997,1997-09-05,HU,65,998.0
AL071997,ERIKA,1997,1997-09-05,HU,65,997.0
AL071997,ERIKA,1997,1997-09-05,HU,65,996.0
AL071997,ERIKA,1997,1997-09-05,HU,65,990.0
AL071997,ERIKA,1997,1997-09-06,HU,65,988.0
AL071997,ERIKA,1997,1997-09-06,HU,70,986.0
AL071997,ERIKA,1997,1997-09-06,HU,70,982.0
AL071997,ERIKA,1997,1997-09-06,HU,75,980.0
AL071997,ERIKA,1997,1997-09-07,HU,75,979.0
AL071997,ERIKA,1997,1997-09-07,HU,75,978.0
AL071997,ERIKA,1997,1997-09-07,HU,75,975.0
AL071997,ERIKA,1997,1997-09-07,HU,90,970.0
AL071997,ERIKA,1997,1997-09-08,HU,95,966.0
AL071997,ERIKA,1997,1997-09-08,HU,100,961.0
AL071997,ERIKA,1997,1997-09-08,HU,105,957.0
AL071997,ERIKA,1997,1997-09-08,HU,110,952.0
AL071997,ERIKA,1997,1997-09-09,HU,110,948.0
AL071997,ERIKA,1997,1997-09-09,HU,110,946.0
AL071997,ERIKA,1997,1997-09-09,HU,110,947.0
AL071997,ERIKA,1997,1997-09-09,HU,110,951.0
AL071997,ERIKA,1997,1997-09-10,HU,105,955.0
AL071997,ERIKA,1997,1997-09-10,HU,100,960.0
AL071997,ERIKA,1997,1997-09-10,HU,95,965.0
AL071997,ERIKA,1997,1997-09-10,HU,90,970.0
AL071997,ERIKA,1997,1997-09-11,HU,80,973.0
AL071997,ERIKA,1997,1997-09-11,HU,75,977.0
AL071997,ERIKA,1997,1997-09-11,HU,70,984.0
AL071997,ERIKA,1997,1997-09-11,HU,65,988.0
AL021998,BONNIE,1998,1998-08-22,HU,65,991.0
AL021998,BONNIE,1998,1998-08-22,HU,70,989.0
AL021998,BONNIE,1998,1998-08-22,HU,75,980.0
AL021998,BONNIE,1998,1998-08-22,HU,85,970.0
AL021998,BONNIE,1998,1998-08-23,HU,90,962.0
AL021998,BONNIE,1998,1998-08-23,HU,95,960.0
AL021998,BONNIE,1998,1998-08-23,HU,100,958.0
AL021998,BONNIE,1998,1998-08-23,HU,100,955.0
AL021998,BONNIE,1998,1998-08-24,HU,100,954.0
AL021998,BONNIE,1998,1998-08-24,HU,100,960.0
AL021998,BONNIE,1998,1998-08-24,HU,100,962.0
AL021998,BONNIE,1998,1998-08-24,HU,100,962.0
AL021998,BONNIE,1998,1998-08-25,HU,100,963.0
AL021998,BONNIE,1998,1998-08-25,HU,100,962.0
AL021998,BONNIE,1998,1998-08-25,HU,100,963.0
AL021998,BONNIE,1998,1998-08-25,HU,100,963.0
AL021998,BONNIE,1998,1998-08-26,HU,100,958.0
AL021998,BONNIE,1998,1998-08-26,HU,100,964.0
AL021998,BONNIE,1998,1998-08-26,HU,100,965.0
AL021998,BONNIE,1998,1998-08-26,HU,100,962.0
AL021998,BONNIE,1998,1998-08-27,HU,95,963.0
AL021998,BONNIE,1998,1998-08-27,HU,95,964.0
AL021998,BONNIE,1998,1998-08-27,HU,85,965.0
AL021998,BONNIE,1998,1998-08-27,HU,75,974.0
AL021998,BONNIE,1998,1998-08-28,HU,65,983.0
AL021998,BONNIE,1998,1998-08-28,HU,75,985.0
AL021998,BONNIE,1998,1998-08-28,HU,65,990.0
AL041998,DANIELLE,1998,1998-08-25,HU,65,990.0
AL041998,DANIELLE,1998,1998-08-25,HU,75,982.0
AL041998,DANIELLE,1998,1998-08-26,HU,80,980.0
AL041998,DANIELLE,1998,1998-08-26,HU,90,975.0
AL041998,DANIELLE,1998,1998-08-26,HU,85,980.0
AL041998,DANIELLE,1998,1998-08-26,HU,80,985.0
AL041998,DANIELLE,1998,1998-08-27,HU,80,993.0
AL041998,DANIELLE,1998,1998-08-27,HU,85,994.0
AL041998,DANIELLE,1998,1998-08-27,HU,90,994.0
AL041998,DANIELLE,1998,1998-08-27,HU,85,994.0
AL041998,DANIELLE,1998,1998-08-28,HU,80,992.0
AL041998,DANIELLE,1998,1998-08-28,HU,80,992.0
AL041998,DANIELLE,1998,1998-08-28,HU,80,989.0
AL041998,DANIELLE,1998,1998-08-28,HU,80,986.0
AL041998,DANIELLE,1998,1998-08-29,HU,75,989.0
AL041998,DANIELLE,1998,1998-08-29,HU,70,990.0
AL041998,DANIELLE,1998,1998-08-29,HU,70,988.0
AL041998,DANIELLE,1998,1998-08-29,HU,70,987.0
AL041998,DANIELLE,1998,1998-08-30,HU,65,987.0
AL041998,DANIELLE,1998,1998-08-30,HU,65,988.0
AL041998,DANIELLE,1998,1998-08-30,HU,65,990.0
AL041998,DANIELLE,1998,1998-08-30,HU,65,987.0
AL041998,DANIELLE,1998,1998-08-31,HU,70,983.0
AL041998,DANIELLE,1998,1998-08-31,HU,75,980.0
AL041998,DANIELLE,1998,1998-08-31,HU,90,977.0
AL041998,DANIELLE,1998,1998-08-31,HU,85,975.0
AL041998,DANIELLE,1998,1998-09-01,HU,85,973.0
AL041998,DANIELLE,1998,1998-09-01,HU,85,972.0
AL041998,DANIELLE,1998,1998-09-01,HU,85,968.0
AL041998,DANIELLE,1998,1998-09-01,HU,90,965.0
AL041998,DANIELLE,1998,1998-09-02,HU,80,967.0
AL041998,DANIELLE,1998,1998-09-02,HU,75,970.0
AL041998,DANIELLE,1998,1998-09-02,HU,70,975.0
AL041998,DANIELLE,1998,1998-09-02,HU,70,975.0
AL041998,DANIELLE,1998,1998-09-03,HU,70,970.0
AL041998,DANIELLE,1998,1998-09-03,HU,70,960.0
AL041998,DANIELLE,1998,1998-09-03,HU,70,965.0
AL041998,DANIELLE,1998,1998-09-03,HU,65,965.0
AL051998,EARL,1998,1998-09-02,HU,70,994.0
AL051998,EARL,1998,1998-09-02,HU,85,988.0
AL051998,EARL,1998,1998-09-03,HU,80,985.0
AL051998,EARL,1998,1998-09-03,HU,70,987.0
AL071998,GEORGES,1998,1998-09-17,HU,65,987.0
AL071998,GEORGES,1998,1998-09-18,HU,70,984.0
AL071998,GEORGES,1998,1998-09-18,HU,80,977.0
AL071998,GEORGES,1998,1998-09-18,HU,85,973.0
AL071998,GEORGES,1998,1998-09-18,HU,90,970.0
AL071998,GEORGES,1998,1998-09-19,HU,90,970.0
AL071998,GEORGES,1998,1998-09-19,HU,95,965.0
AL071998,GEORGES,1998,1998-09-19,HU,110,954.0
AL071998,GEORGES,1998,1998-09-19,HU,125,949.0
AL071998,GEORGES,1998,1998-09-20,HU,130,939.0
AL071998,GEORGES,1998,1998-09-20,HU,135,937.0
AL071998,GEORGES,1998,1998-09-20,HU,130,939.0
AL071998,GEORGES,1998,1998-09-20,HU,115,956.0
AL071998,GEORGES,1998,1998-09-21,HU,100,963.0
AL071998,GEORGES,1998,1998-09-21,HU,100,966.0
AL071998,GEORGES,1998,1998-09-21,HU,100,966.0
AL071998,GEORGES,1998,1998-09-21,HU,100,966.0
AL071998,GEORGES,1998,1998-09-21,HU,95,966.0
AL071998,GEORGES,1998,1998-09-21,HU,90,970.0
AL071998,GEORGES,1998,1998-09-21,HU,100,968.0
AL071998,GEORGES,1998,1998-09-22,HU,90,970.0
AL071998,GEORGES,1998,1998-09-22,HU,95,972.0
AL071998,GEORGES,1998,1998-09-22,HU,105,964.0
AL071998,GEORGES,1998,1998-09-22,HU,105,962.0
AL071998,GEORGES,1998,1998-09-22,HU,95,970.0
AL071998,GEORGES,1998,1998-09-23,HU,70,980.0
AL071998,GEORGES,1998,1998-09-23,HU,65,990.0
AL071998,GEORGES,1998,1998-09-23,HU,65,996.0
AL071998,GEORGES,1998,1998-09-23,HU,65,994.0
AL071998,GEORGES,1998,1998-09-23,HU,65,993.0
AL071998,GEORGES,1998,1998-09-24,HU,65,992.0
AL071998,GEORGES,1998,1998-09-24,HU,65,991.0
AL071998,GEORGES,1998,1998-09-24,HU,70,990.0
AL071998,GEORGES,1998,1998-09-24,HU,75,989.0
AL071998,GEORGES,1998,1998-09-25,HU,80,987.0
AL071998,GEORGES,1998,1998-09-25,HU,85,986.0
AL071998,GEORGES,1998,1998-09-25,HU,90,982.0
AL071998,GEORGES,1998,1998-09-25,HU,90,981.0
AL071998,GEORGES,1998,1998-09-25,HU,90,975.0
AL071998,GEORGES,1998,1998-09-26,HU,90,974.0
AL071998,GEORGES,1998,1998-09-26,HU,90,975.0
AL071998,GEORGES,1998,1998-09-26,HU,90,974.0
AL071998,GEORGES,1998,1998-09-26,HU,90,975.0
AL071998,GEORGES,1998,1998-09-27,HU,95,969.0
AL071998,GEORGES,1998,1998-09-27,HU,95,970.0
AL071998,GEORGES,1998,1998-09-27,HU,95,962.0
AL071998,GEORGES,1998,1998-09-27,HU,95,962.0
AL071998,GEORGES,1998,1998-09-28,HU,95,961.0
AL071998,GEORGES,1998,1998-09-28,HU,90,964.0
AL071998,GEORGES,1998,1998-09-28,HU,90,964.0
AL071998,GEORGES,1998,1998-09-28,HU,90,965.0
AL071998,GEORGES,1998,1998-09-28,HU,65,984.0
AL091998,IVAN,1998,1998-09-23,HU,65,987.0
AL091998,IVAN,1998,1998-09-24,HU,65,986.0
AL091998,IVAN,1998,1998-09-24,HU,70,985.0
AL091998,IVAN,1998,1998-09-24,HU,70,985.0
AL091998,IVAN,1998,1998-09-24,HU,70,985.0
AL091998,IVAN,1998,1998-09-25,HU,70,984.0
AL091998,IVAN,1998,1998-09-25,HU,70,984.0
AL091998,IVAN,1998,1998-09-25,HU,70,984.0
AL091998,IVAN,1998,1998-09-25,HU,75,983.0
AL091998,IVAN,1998,1998-09-26,HU,75,980.0
AL091998,IVAN,1998,1998-09-26,HU,80,975.0
AL091998,IVAN,1998,1998-09-26,HU,75,977.0
AL091998,IVAN,1998,1998-09-26,HU,75,982.0
AL101998,JEANNE,1998,1998-09-22,HU,65,987.0
AL101998,JEANNE,1998,1998-09-23,HU,70,983.0
AL101998,JEANNE,1998,1998-09-23,HU,75,980.0
AL101998,JEANNE,1998,1998-09-23,HU,80,975.0
AL101998,JEANNE,1998,1998-09-23,HU,85,973.0
AL101998,JEANNE,1998,1998-09-24,HU,85,972.0
AL101998,JEANNE,1998,1998-09-24,HU,90,971.0
AL101998,JEANNE,1998,1998-09-24,HU,90,970.0
AL101998,JEANNE,1998,1998-09-24,HU,90,969.0
AL101998,JEANNE,1998,1998-09-25,HU,90,971.0
AL101998,JEANNE,1998,1998-09-25,HU,90,973.0
AL101998,JEANNE,1998,1998-09-25,HU,85,975.0
AL101998,JEANNE,1998,1998-09-25,HU,80,977.0
AL101998,JEANNE,1998,1998-09-26,HU,75,979.0
AL101998,JEANNE,1998,1998-09-26,HU,70,983.0
AL101998,JEANNE,1998,1998-09-26,HU,70,983.0
AL101998,JEANNE,1998,1998-09-26,HU,75,980.0
AL101998,JEANNE,1998,1998-09-27,HU,75,980.0
AL101998,JEANNE,1998,1998-09-27,HU,70,983.0
AL101998,JEANNE,1998,1998-09-27,HU,70,983.0
AL101998,JEANNE,1998,1998-09-27,HU,70,983.0
AL101998,JEANNE,1998,1998-09-28,HU,70,983.0
AL101998,JEANNE,1998,1998-09-28,HU,70,983.0
AL101998,JEANNE,1998,1998-09-28,HU,75,980.0
AL101998,JEANNE,1998,1998-09-28,HU,80,977.0
AL101998,JEANNE,1998,1998-09-29,HU,80,977.0
AL101998,JEANNE,1998,1998-09-29,HU,75,980.0
AL101998,JEANNE,1998,1998-09-29,HU,65,985.0
AL111998,KARL,1998,1998-09-25,HU,65,987.0
AL111998,KARL,1998,1998-09-25,HU,70,984.0
AL111998,KARL,1998,1998-09-26,HU,75,981.0
AL111998,KARL,1998,1998-09-26,HU,75,979.0
AL111998,KARL,1998,1998-09-26,HU,75,977.0
AL111998,KARL,1998,1998-09-26,HU,80,973.0
AL111998,KARL,1998,1998-09-27,HU,90,970.0
AL111998,KARL,1998,1998-09-27,HU,90,970.0
AL111998,KARL,1998,1998-09-27,HU,80,973.0
AL111998,KARL,1998,1998-09-27,HU,70,983.0
AL121998,LISA,1998,1998-10-09,HU,65,995.0
AL121998,LISA,1998,1998-10-09,HU,65,997.0
AL131998,MITCH,1998,1998-10-24,HU,65,990.0
AL131998,MITCH,1998,1998-10-24,HU,75,985.0
AL131998,MITCH,1998,1998-10-24,HU,90,980.0
AL131998,MITCH,1998,1998-10-25,HU,100,965.0
AL131998,MITCH,1998,1998-10-25,HU,105,951.0
AL131998,MITCH,1998,1998-10-25,HU,115,945.0
AL131998,MITCH,1998,1998-10-25,HU,125,926.0
AL131998,MITCH,1998,1998-10-26,HU,130,923.0
AL131998,MITCH,1998,1998-10-26,HU,135,922.0
AL131998,MITCH,1998,1998-10-26,HU,145,914.0
AL131998,MITCH,1998,1998-10-26,HU,155,905.0
AL131998,MITCH,1998,1998-10-27,HU,155,910.0
AL131998,MITCH,1998,1998-10-27,HU,150,917.0
AL131998,MITCH,1998,1998-10-27,HU,150,922.0
AL131998,MITCH,1998,1998-10-27,HU,145,928.0
AL131998,MITCH,1998,1998-10-28,HU,140,933.0
AL131998,MITCH,1998,1998-10-28,HU,130,938.0
AL131998,MITCH,1998,1998-10-28,HU,115,948.0
AL131998,MITCH,1998,1998-10-28,HU,95,959.0
AL131998,MITCH,1998,1998-10-29,HU,85,970.0
AL131998,MITCH,1998,1998-10-29,HU,75,979.0
AL131998,MITCH,1998,1998-10-29,HU,70,987.0
AL141998,NICOLE,1998,1998-11-30,HU,65,992.0
AL141998,NICOLE,1998,1998-11-30,HU,65,992.0
AL141998,NICOLE,1998,1998-11-30,HU,65,987.0
AL141998,NICOLE,1998,1998-11-30,HU,70,984.0
AL141998,NICOLE,1998,1998-12-01,HU,75,979.0
AL141998,NICOLE,1998,1998-12-01,HU,70,980.0
AL031999,BRET,1999,1999-08-21,HU,65,983.0
AL031999,BRET,1999,1999-08-21,HU,75,980.0
AL031999,BRET,1999,1999-08-21,HU,80,979.0
AL031999,BRET,1999,1999-08-21,HU,90,975.0
AL031999,BRET,1999,1999-08-22,HU,120,954.0
AL031999,BRET,1999,1999-08-22,HU,125,950.0
AL031999,BRET,1999,1999-08-22,HU,125,944.0
AL031999,BRET,1999,1999-08-22,HU,120,946.0
AL031999,BRET,1999,1999-08-23,HU,100,951.0
AL031999,BRET,1999,1999-08-23,HU,80,963.0
